route_code,route_name,passengers
ES_LEMG_UK_EGAA,MALAGA/COSTA DEL SOL airport - BELFAST/ALDERGROVE airport,108629
ES_LEMG_UK_EGBB,MALAGA/COSTA DEL SOL airport - BIRMINGHAM airport,185770
ES_LEMG_UK_EGCC,MALAGA/COSTA DEL SOL airport - MANCHESTER airport,293266
ES_LEMG_UK_EGFF,MALAGA/COSTA DEL SOL airport - CARDIFF airport,51948
ES_LEMG_UK_EGGD,MALAGA/COSTA DEL SOL airport - BRISTOL airport,173711
ES_LEMG_UK_EGGP,MALAGA/COSTA DEL SOL airport - LIVERPOOL airport,135637
ES_LEMG_UK_EGGW,MALAGA/COSTA DEL SOL airport - LONDON LUTON airport,189831
ES_LEMG_UK_EGHH,MALAGA/COSTA DEL SOL airport - BOURNEMOUTH airport,39164
ES_LEMG_UK_EGKK,MALAGA/COSTA DEL SOL airport - LONDON GATWICK airport,558055
ES_LEMG_UK_EGLL,MALAGA/COSTA DEL SOL airport - LONDON HEATHROW airport,60826
ES_LEMG_UK_EGMC,MALAGA/COSTA DEL SOL airport - SOUTHEND airport,83369
ES_LEMG_UK_EGNM,MALAGA/COSTA DEL SOL airport - LEEDS BRADFORD airport,140048
ES_LEMG_UK_EGNT,MALAGA/COSTA DEL SOL airport - NEWCASTLE airport,132606
ES_LEMG_UK_EGNX,MALAGA/COSTA DEL SOL airport - EAST MIDLANDS airport,151430
ES_LEMG_UK_EGPF,MALAGA/COSTA DEL SOL airport - GLASGOW airport,112250
ES_LEMG_UK_EGPH,MALAGA/COSTA DEL SOL airport - EDINBURGH airport,91720
ES_LEMG_UK_EGPK,MALAGA/COSTA DEL SOL airport - PRESTWICK airport,39572
ES_LEMG_UK_EGSS,MALAGA/COSTA DEL SOL airport - LONDON STANSTED airport,245426
ES_LEMH_ES_LEBB,MENORCA airport - BILBAO airport,43352
ES_LEMH_ES_LEBL,MENORCA airport - BARCELONA/EL PRAT airport,422466
ES_LEMH_ES_LEMD,MENORCA airport - ADOLFO SUAREZ MADRID-BARAJAS airport,155297
ES_LEMH_ES_LEPA,MENORCA airport - PALMA DE MALLORCA airport,193888
ES_LEMH_ES_LEVC,MENORCA airport - VALENCIA airport,30615
ES_LEMH_IT_LIMC,MENORCA airport - MILANO/MALPENSA airport,44751
ES_LEMH_UK_EGBB,MENORCA airport - BIRMINGHAM airport,44806
ES_LEMH_UK_EGCC,MENORCA airport - MANCHESTER airport,74609
ES_LEMH_UK_EGGD,MENORCA airport - BRISTOL airport,33242
ES_LEMH_UK_EGGW,MENORCA airport - LONDON LUTON airport,23550
ES_LEMH_UK_EGKK,MENORCA airport - LONDON GATWICK airport,119270
ES_LEMH_UK_EGNM,MENORCA airport - LEEDS BRADFORD airport,20174
ES_LEMH_UK_EGNX,MENORCA airport - EAST MIDLANDS airport,40858
ES_LEMH_UK_EGSS,MENORCA airport - LONDON STANSTED airport,44747
ES_LEPA_AT_LOWS,PALMA DE MALLORCA airport - SALZBURG airport,46373
ES_LEPA_AT_LOWW,PALMA DE MALLORCA airport - WIEN-SCHWECHAT airport,239279
ES_LEPA_BE_EBBR,PALMA DE MALLORCA airport - BRUSSELS airport,99454
ES_LEPA_CH_LSGG,PALMA DE MALLORCA airport - GENEVA airport,89495
ES_LEPA_CH_LSZH,PALMA DE MALLORCA airport - ZURICH airport,238586
ES_LEPA_CZ_LKPR,PALMA DE MALLORCA airport - PRAHA/RUZYNE airport,100025
ES_LEPA_DE_EDDB,PALMA DE MALLORCA airport - BERLIN-BRANDENBURG airport,138327
ES_LEPA_DE_EDDC,PALMA DE MALLORCA airport - DRESDEN airport,52722
ES_LEPA_DE_EDDF,PALMA DE MALLORCA airport - FRANKFURT/MAIN airport,569335
ES_LEPA_DE_EDDG,PALMA DE MALLORCA airport - MUENSTER/OSNABRUECK airport,102619
ES_LEPA_DE_EDDH,PALMA DE MALLORCA airport - HAMBURG airport,443523
ES_LEPA_DE_EDDK,PALMA DE MALLORCA airport - KOELN/BONN airport,429639
ES_LEPA_DE_EDDL,PALMA DE MALLORCA airport - DUESSELDORF airport,786083
ES_LEPA_DE_EDDM,PALMA DE MALLORCA airport - MUENCHEN airport,443310
ES_LEPA_DE_EDDN,PALMA DE MALLORCA airport - NUERNBERG airport,135467
ES_LEPA_DE_EDDP,PALMA DE MALLORCA airport - LEIPZIG/HALLE airport,139079
ES_LEPA_DE_EDDR,PALMA DE MALLORCA airport - SAARBRUECKEN airport,58836
ES_LEPA_DE_EDDS,PALMA DE MALLORCA airport - STUTTGART airport,399969
ES_LEPA_DE_EDDT,PALMA DE MALLORCA airport - BERLIN-TEGEL airport,454395
ES_LEPA_DE_EDDV,PALMA DE MALLORCA airport - HANNOVER airport,321493
ES_LEPA_DE_EDDW,PALMA DE MALLORCA airport - BREMEN airport,78091
ES_LEPA_DE_EDFH,PALMA DE MALLORCA airport - FRANKFURT-HAHN airport,61837
ES_LEPA_DE_EDLP,PALMA DE MALLORCA airport - PADERBORN/LIPPSTADT airport,78252
ES_LEPA_DE_EDLW,PALMA DE MALLORCA airport - DORTMUND airport,96118
ES_LEPA_DE_EDSB,PALMA DE MALLORCA airport - KARLSRUHE/BADEN-BADEN airport,94989
ES_LEPA_DK_EKBI,PALMA DE MALLORCA airport - BILLUND airport,59948
ES_LEPA_DK_EKCH,PALMA DE MALLORCA airport - KOBENHAVN/KASTRUP airport,159594
ES_LEPA_ES_LEAL,PALMA DE MALLORCA airport - ALICANTE airport,150317
ES_LEPA_ES_LEAS,PALMA DE MALLORCA airport - ASTURIAS airport,42189
ES_LEPA_ES_LEBB,PALMA DE MALLORCA airport - BILBAO airport,122261
ES_LEPA_ES_LEBL,PALMA DE MALLORCA airport - BARCELONA/EL PRAT airport,1092813
ES_LEPA_ES_LEGR,PALMA DE MALLORCA airport - GRANADA/JAEN/FEDERICO GARCIA LORCA airport,95217
ES_LEPA_ES_LEIB,PALMA DE MALLORCA airport - IBIZA airport,266914
ES_LEPA_ES_LEMD,PALMA DE MALLORCA airport - ADOLFO SUAREZ MADRID-BARAJAS airport,1008286
ES_LEPA_ES_LEMG,PALMA DE MALLORCA airport - MALAGA/COSTA DEL SOL airport,125012
ES_LEPA_ES_LEMH,PALMA DE MALLORCA airport - MENORCA airport,192150
ES_LEPA_ES_LEST,PALMA DE MALLORCA airport - SANTIAGO airport,76343
ES_LEPA_ES_LEVC,PALMA DE MALLORCA airport - VALENCIA airport,271881
ES_LEPA_ES_LEZL,PALMA DE MALLORCA airport - SEVILLA airport,176910
ES_LEPA_FI_EFHK,PALMA DE MALLORCA airport - HELSINKI/VANTAA airport,51669
ES_LEPA_FR_LFBD,PALMA DE MALLORCA airport - BORDEAUX-MERIGNAC airport,46347
ES_LEPA_FR_LFLL,PALMA DE MALLORCA airport - LYON SAINT-EXUPERY airport,38148
ES_LEPA_FR_LFPG,PALMA DE MALLORCA airport - PARIS-CHARLES DE GAULLE airport,105930
ES_LEPA_FR_LFPO,PALMA DE MALLORCA airport - PARIS-ORLY airport,65034
ES_LEPA_FR_LFRS,PALMA DE MALLORCA airport - NANTES ATLANTIQUE airport,52856
ES_LEPA_FR_LFSB,PALMA DE MALLORCA airport - BALE-MULHOUSE airport,150710
ES_LEPA_IE_EIDW,PALMA DE MALLORCA airport - DUBLIN airport,101147
ES_LEPA_IT_LIMC,PALMA DE MALLORCA airport - MILANO/MALPENSA airport,82358
ES_LEPA_IT_LIME,PALMA DE MALLORCA airport - BERGAMO/ORIO AL SERIO airport,53436
ES_LEPA_LU_ELLX,PALMA DE MALLORCA airport - LUXEMBOURG airport,59611
ES_LEPA_NL_EHAM,PALMA DE MALLORCA airport - AMSTERDAM/SCHIPHOL airport,149107
ES_LEPA_NL_EHEH,PALMA DE MALLORCA airport - EINDHOVEN airport,75730
ES_LEPA_NL_EHRD,PALMA DE MALLORCA airport - ROTTERDAM airport,41267
ES_LEPA_NO_ENGM,PALMA DE MALLORCA airport - OSLO/GARDERMOEN airport,90421
ES_LEPA_PT_LPPR,PALMA DE MALLORCA airport - PORTO airport,37788
ES_LEPA_RU_UUDD,PALMA DE MALLORCA airport - MOSCOW/DOMODEDOVO airport,44065
ES_LEPA_SE_ESGG,PALMA DE MALLORCA airport - GOTEBORG/LANDVETTER airport,58918
ES_LEPA_SE_ESSA,PALMA DE MALLORCA airport - STOCKHOLM/ARLANDA airport,165820
ES_LEPA_UK_EGAA,PALMA DE MALLORCA airport - BELFAST/ALDERGROVE airport,92115
ES_LEPA_UK_EGBB,PALMA DE MALLORCA airport - BIRMINGHAM airport,211654
ES_LEPA_UK_EGCC,PALMA DE MALLORCA airport - MANCHESTER airport,396352
ES_LEPA_UK_EGFF,PALMA DE MALLORCA airport - CARDIFF airport,54575
ES_LEPA_UK_EGGD,PALMA DE MALLORCA airport - BRISTOL airport,182069
ES_LEPA_UK_EGGP,PALMA DE MALLORCA airport - LIVERPOOL airport,107060
ES_LEPA_UK_EGGW,PALMA DE MALLORCA airport - LONDON LUTON airport,118824
ES_LEPA_UK_EGHH,PALMA DE MALLORCA airport - BOURNEMOUTH airport,57291
ES_LEPA_UK_EGKK,PALMA DE MALLORCA airport - LONDON GATWICK airport,385267
ES_LEPA_UK_EGLL,PALMA DE MALLORCA airport - LONDON HEATHROW airport,70794
ES_LEPA_UK_EGMC,PALMA DE MALLORCA airport - SOUTHEND airport,73416
ES_LEPA_UK_EGNM,PALMA DE MALLORCA airport - LEEDS BRADFORD airport,121135
ES_LEPA_UK_EGNT,PALMA DE MALLORCA airport - NEWCASTLE airport,161942
ES_LEPA_UK_EGNX,PALMA DE MALLORCA airport - EAST MIDLANDS airport,161512
ES_LEPA_UK_EGPF,PALMA DE MALLORCA airport - GLASGOW airport,99115
ES_LEPA_UK_EGPH,PALMA DE MALLORCA airport - EDINBURGH airport,107269
ES_LEPA_UK_EGSS,PALMA DE MALLORCA airport - LONDON STANSTED airport,237689
ES_LEPP_DE_EDDF,PAMPLONA airport - FRANKFURT/MAIN airport,24989
ES_LEPP_ES_LEMD,PAMPLONA airport - ADOLFO SUAREZ MADRID-BARAJAS airport,87694
ES_LERS_BE_EBCI,REUS airport - CHARLEROI/BRUSSELS SOUTH airport,13718
ES_LERS_IE_EICK,REUS airport - CORK airport,10169
ES_LERS_IE_EIDW,REUS airport - DUBLIN airport,67875
ES_LERS_IE_EINN,REUS airport - SHANNON airport,14033
ES_LERS_NL_EHEH,REUS airport - EINDHOVEN airport,26088
ES_LERS_PL_EPGD,REUS airport - GDANSK IM LECHA WALESY airport,10398
ES_LERS_UK_EGAA,REUS airport - BELFAST/ALDERGROVE airport,31923
ES_LERS_UK_EGBB,REUS airport - BIRMINGHAM airport,32885
ES_LERS_UK_EGCC,REUS airport - MANCHESTER airport,59048
ES_LERS_UK_EGGP,REUS airport - LIVERPOOL airport,10201
ES_LERS_UK_EGKK,REUS airport - LONDON GATWICK airport,22086
ES_LERS_UK_EGMC,REUS airport - SOUTHEND airport,10179
ES_LERS_UK_EGNM,REUS airport - LEEDS BRADFORD airport,11556
ES_LERS_UK_EGNT,REUS airport - NEWCASTLE airport,23993
ES_LERS_UK_EGNX,REUS airport - EAST MIDLANDS airport,20513
ES_LERS_UK_EGPF,REUS airport - GLASGOW airport,33003
ES_LERS_UK_EGPH,REUS airport - EDINBURGH airport,10402
ES_LERS_UK_EGSS,REUS airport - LONDON STANSTED airport,39607
ES_LESO_ES_LEBL,SAN SEBASTIAN airport - BARCELONA/EL PRAT airport,62176
ES_LESO_ES_LEMD,SAN SEBASTIAN airport - ADOLFO SUAREZ MADRID-BARAJAS airport,98349
ES_LEST_CH_LSGG,SANTIAGO airport - GENEVA airport,46590
ES_LEST_DE_EDDF,SANTIAGO airport - FRANKFURT/MAIN airport,26128
ES_LEST_ES_GCLP,SANTIAGO airport - GRAN CANARIA airport,55628
ES_LEST_ES_GCRR,SANTIAGO airport - LANZAROTE airport,44685
ES_LEST_ES_GCTS,SANTIAGO airport - TENERIFE SUR/REINA SOFIA airport,61055
ES_LEST_ES_GCXO,SANTIAGO airport - TENERIFE NORTE airport,29872
ES_LEST_ES_LEAL,SANTIAGO airport - ALICANTE airport,74682
ES_LEST_ES_LEBL,SANTIAGO airport - BARCELONA/EL PRAT airport,217315
ES_LEST_ES_LEMD,SANTIAGO airport - ADOLFO SUAREZ MADRID-BARAJAS airport,372659
ES_LEST_ES_LEMG,SANTIAGO airport - MALAGA/COSTA DEL SOL airport,69475
ES_LEST_ES_LEPA,SANTIAGO airport - PALMA DE MALLORCA airport,77320
ES_LEST_ES_LEVC,SANTIAGO airport - VALENCIA airport,48315
ES_LEST_ES_LEZL,SANTIAGO airport - SEVILLA airport,44009
ES_LEST_FR_LFPG,SANTIAGO airport - PARIS-CHARLES DE GAULLE airport,27582
ES_LEST_FR_LFSB,SANTIAGO airport - BALE-MULHOUSE airport,22404
ES_LEST_IE_EIDW,SANTIAGO airport - DUBLIN airport,28550
ES_LEST_IT_LIME,SANTIAGO airport - BERGAMO/ORIO AL SERIO airport,23676
ES_LEST_UK_EGSS,SANTIAGO airport - LONDON STANSTED airport,58233
ES_LEVC_AT_LOWW,VALENCIA airport - WIEN-SCHWECHAT airport,75171
ES_LEVC_BE_EBBR,VALENCIA airport - BRUSSELS airport,115145
ES_LEVC_CH_LSZH,VALENCIA airport - ZURICH airport,126024
ES_LEVC_DE_EDDF,VALENCIA airport - FRANKFURT/MAIN airport,187730
ES_LEVC_DE_EDDL,VALENCIA airport - DUESSELDORF airport,44917
ES_LEVC_DE_EDDM,VALENCIA airport - MUENCHEN airport,51928
ES_LEVC_ES_GCLP,VALENCIA airport - GRAN CANARIA airport,45515
ES_LEVC_ES_LEBB,VALENCIA airport - BILBAO airport,55617
ES_LEVC_ES_LEBL,VALENCIA airport - BARCELONA/EL PRAT airport,44708
ES_LEVC_ES_LEIB,VALENCIA airport - IBIZA airport,164019
ES_LEVC_ES_LEMD,VALENCIA airport - ADOLFO SUAREZ MADRID-BARAJAS airport,168556
ES_LEVC_ES_LEPA,VALENCIA airport - PALMA DE MALLORCA airport,267332
ES_LEVC_ES_LEST,VALENCIA airport - SANTIAGO airport,46921
ES_LEVC_ES_LEZL,VALENCIA airport - SEVILLA airport,106598
ES_LEVC_FR_LFPG,VALENCIA airport - PARIS-CHARLES DE GAULLE airport,145557
ES_LEVC_FR_LFPO,VALENCIA airport - PARIS-ORLY airport,142317
ES_LEVC_IT_LIMC,VALENCIA airport - MILANO/MALPENSA airport,66467
ES_LEVC_IT_LIME,VALENCIA airport - BERGAMO/ORIO AL SERIO airport,116555
ES_LEVC_IT_LIPE,VALENCIA airport - BOLOGNA/BORGO PANIGALE airport,87828
ES_LEVC_IT_LIRA,VALENCIA airport - ROMA/CIAMPINO airport,69091
ES_LEVC_IT_LIRF,VALENCIA airport - ROMA/FIUMICINO airport,112758
ES_LEVC_IT_LIRP,VALENCIA airport - PISA/S. GIUSTO airport,44992
ES_LEVC_NL_EHAM,VALENCIA airport - AMSTERDAM/SCHIPHOL airport,188291
ES_LEVC_NL_EHEH,VALENCIA airport - EINDHOVEN airport,113384
ES_LEVC_PT_LPPT,VALENCIA airport - LISBOA airport,96972
ES_LEVC_RO_LROP,VALENCIA airport - BUCURESTI/HENRI COANDA airport,63740
ES_LEVC_RU_UUEE,VALENCIA airport - MOSCOW/SHEREMETYEVO airport,40585
ES_LEVC_UK_EGKK,VALENCIA airport - LONDON GATWICK airport,155163
ES_LEVC_UK_EGLL,VALENCIA airport - LONDON HEATHROW airport,51276
ES_LEVC_UK_EGSS,VALENCIA airport - LONDON STANSTED airport,82795
ES_LEVD_ES_LEBL,VALLADOLID airport - BARCELONA/EL PRAT airport,85512
ES_LEVD_ES_LEZL,VALLADOLID airport - SEVILLA airport,14680
ES_LEVT_DE_EDDK,VITORIA airport - KOELN/BONN airport,9887
ES_LEVT_ES_GCTS,VITORIA airport - TENERIFE SUR/REINA SOFIA airport,22982
ES_LEVT_ES_LEPA,VITORIA airport - PALMA DE MALLORCA airport,9741
ES_LEVT_ES_LEZL,VITORIA airport - SEVILLA airport,17365
ES_LEVT_IT_LIME,VITORIA airport - BERGAMO/ORIO AL SERIO airport,17593
ES_LEVX_ES_GCXO,VIGO airport - TENERIFE NORTE airport,14374
ES_LEVX_ES_LEBL,VIGO airport - BARCELONA/EL PRAT airport,98001
ES_LEVX_ES_LEMD,VIGO airport - ADOLFO SUAREZ MADRID-BARAJAS airport,348394
ES_LEVX_ES_LEVC,VIGO airport - VALENCIA airport,14541
ES_LEXJ_BE_EBCI,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - CHARLEROI/BRUSSELS SOUTH airport,35588
ES_LEXJ_DE_EDDB,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - BERLIN-BRANDENBURG airport,14888
ES_LEXJ_ES_GCLP,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - GRAN CANARIA airport,10935
ES_LEXJ_ES_GCTS,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - TENERIFE SUR/REINA SOFIA airport,22665
ES_LEXJ_ES_LEBL,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - BARCELONA/EL PRAT airport,99421
ES_LEXJ_ES_LEMD,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - ADOLFO SUAREZ MADRID-BARAJAS airport,137226
ES_LEXJ_ES_LEMG,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - MALAGA/COSTA DEL SOL airport,23783
ES_LEXJ_ES_LEVC,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - VALENCIA airport,25984
ES_LEXJ_ES_LEZL,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - SEVILLA airport,11784
ES_LEXJ_HU_LHBP,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,18350
ES_LEXJ_IE_EIDW,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - DUBLIN airport,19726
ES_LEXJ_IT_LIME,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - BERGAMO/ORIO AL SERIO airport,13433
ES_LEXJ_IT_LIRA,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - ROMA/CIAMPINO airport,35819
ES_LEXJ_MA_GMMX,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - MARRAKECH/MENARA airport,17999
ES_LEXJ_RO_LROP,SEVE BALLESTEROS-SANTANDER airport - BUCURESTI/HENRI COANDA airport,13439
ES_LEXJ_UK_EGPH,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - EDINBURGH airport,17224
ES_LEXJ_UK_EGSS,SEVE BALLESTEROS-SEVE BALLESTEROS-SANTANDER airport - LONDON STANSTED airport,42618
ES_LEZG_BE_EBCI,ZARAGOZA airport - CHARLEROI/BRUSSELS SOUTH airport,17208
ES_LEZG_FR_LFOB,ZARAGOZA airport - BEAUVAIS-TILLE airport,10198
ES_LEZG_IT_LIME,ZARAGOZA airport - BERGAMO/ORIO AL SERIO airport,31685
ES_LEZG_RO_LRCL,ZARAGOZA airport - CLUJ NAPOCA/AVRAM IANCU airport,22818
ES_LEZG_RO_LROP,ZARAGOZA airport - BUCURESTI/HENRI COANDA airport,24425
ES_LEZG_UK_EGSS,ZARAGOZA airport - LONDON STANSTED airport,45977
ES_LEZL_BE_EBCI,SEVILLA airport - CHARLEROI/BRUSSELS SOUTH airport,62208
ES_LEZL_DE_EDDF,SEVILLA airport - FRANKFURT/MAIN airport,60559
ES_LEZL_ES_GCLP,SEVILLA airport - GRAN CANARIA airport,119981
ES_LEZL_ES_GCRR,SEVILLA airport - LANZAROTE airport,38731
ES_LEZL_ES_GCXO,SEVILLA airport - TENERIFE NORTE airport,128426
ES_LEZL_ES_LEAS,SEVILLA airport - ASTURIAS airport,39838
ES_LEZL_ES_LEBB,SEVILLA airport - BILBAO airport,148993
ES_LEZL_ES_LEBL,SEVILLA airport - BARCELONA/EL PRAT airport,523035
ES_LEZL_ES_LECO,SEVILLA airport - A CORUNA airport,44583
ES_LEZL_ES_LEIB,SEVILLA airport - IBIZA airport,48463
ES_LEZL_ES_LEMD,SEVILLA airport - ADOLFO SUAREZ MADRID-BARAJAS airport,247474
ES_LEZL_ES_LEPA,SEVILLA airport - PALMA DE MALLORCA airport,175763
ES_LEZL_ES_LEST,SEVILLA airport - SANTIAGO airport,41266
ES_LEZL_ES_LEVC,SEVILLA airport - VALENCIA airport,106415
ES_LEZL_FR_LFBO,SEVILLA airport - TOULOUSE/BLAGNAC airport,39682
ES_LEZL_FR_LFPG,SEVILLA airport - PARIS-CHARLES DE GAULLE airport,103881
ES_LEZL_FR_LFPO,SEVILLA airport - PARIS-ORLY airport,107682
ES_LEZL_FR_LFRS,SEVILLA airport - NANTES ATLANTIQUE airport,45687
ES_LEZL_IT_LIME,SEVILLA airport - BERGAMO/ORIO AL SERIO airport,63785
ES_LEZL_IT_LIRF,SEVILLA airport - ROMA/FIUMICINO airport,64392
ES_LEZL_NL_EHAM,SEVILLA airport - AMSTERDAM/SCHIPHOL airport,74678
ES_LEZL_NL_EHEH,SEVILLA airport - EINDHOVEN airport,48916
ES_LEZL_PT_LPPT,SEVILLA airport - LISBOA airport,74172
ES_LEZL_UK_EGGD,SEVILLA airport - BRISTOL airport,40361
ES_LEZL_UK_EGKK,SEVILLA airport - LONDON GATWICK airport,120210
ES_LEZL_UK_EGSS,SEVILLA airport - LONDON STANSTED airport,82083
FI_EFHK_AE_OMDB,HELSINKI/VANTAA airport - DUBAI INTERNATIONAL airport,66152
FI_EFHK_AT_LOWW,HELSINKI/VANTAA airport - WIEN-SCHWECHAT airport,94703
FI_EFHK_BE_EBBR,HELSINKI/VANTAA airport - BRUSSELS airport,115060
FI_EFHK_CH_LSGG,HELSINKI/VANTAA airport - GENEVA airport,50532
FI_EFHK_CH_LSZH,HELSINKI/VANTAA airport - ZURICH airport,102871
FI_EFHK_CN_ZBAA,HELSINKI/VANTAA airport - BEIJING/CAPITAL airport,93104
FI_EFHK_CN_ZSPD,HELSINKI/VANTAA airport - SHANGHAI/PUDONG airport,120090
FI_EFHK_CZ_LKPR,HELSINKI/VANTAA airport - PRAHA/RUZYNE airport,311704
FI_EFHK_DE_EDDF,HELSINKI/VANTAA airport - FRANKFURT/MAIN airport,268175
FI_EFHK_DE_EDDH,HELSINKI/VANTAA airport - HAMBURG airport,70493
FI_EFHK_DE_EDDL,HELSINKI/VANTAA airport - DUESSELDORF airport,90302
FI_EFHK_DE_EDDM,HELSINKI/VANTAA airport - MUENCHEN airport,291175
FI_EFHK_DE_EDDT,HELSINKI/VANTAA airport - BERLIN-TEGEL airport,288192
FI_EFHK_DK_EKCH,HELSINKI/VANTAA airport - KOBENHAVN/KASTRUP airport,428914
FI_EFHK_EE_EETN,HELSINKI/VANTAA airport - LENNART MERI TALLINN airport,147686
FI_EFHK_EL_LGRP,HELSINKI/VANTAA airport - RODOS/DIAGORAS airport,67592
FI_EFHK_EL_LGSA,HELSINKI/VANTAA airport - CHANIA/IOANNIS DASKALOGIANNIS airport,77010
FI_EFHK_ES_GCLP,HELSINKI/VANTAA airport - GRAN CANARIA airport,104306
FI_EFHK_ES_GCTS,HELSINKI/VANTAA airport - TENERIFE SUR/REINA SOFIA airport,87983
FI_EFHK_ES_LEAL,HELSINKI/VANTAA airport - ALICANTE airport,95658
FI_EFHK_ES_LEBL,HELSINKI/VANTAA airport - BARCELONA/EL PRAT airport,165582
FI_EFHK_ES_LEMD,HELSINKI/VANTAA airport - ADOLFO SUAREZ MADRID-BARAJAS airport,73318
FI_EFHK_ES_LEMG,HELSINKI/VANTAA airport - MALAGA/COSTA DEL SOL airport,209422
FI_EFHK_ES_LEPA,HELSINKI/VANTAA airport - PALMA DE MALLORCA airport,50742
FI_EFHK_FI_EFIV,HELSINKI/VANTAA airport - IVALO airport,94231
FI_EFHK_FI_EFJO,HELSINKI/VANTAA airport - JOENSUU airport,57057
FI_EFHK_FI_EFKI,HELSINKI/VANTAA airport - KAJAANI airport,42618
FI_EFHK_FI_EFKS,HELSINKI/VANTAA airport - KUUSAMO airport,39747
FI_EFHK_FI_EFKT,HELSINKI/VANTAA airport - KITTILA airport,106513
FI_EFHK_FI_EFKU,HELSINKI/VANTAA airport - KUOPIO airport,102092
FI_EFHK_FI_EFOU,HELSINKI/VANTAA airport - OULU airport,474798
FI_EFHK_FI_EFRO,HELSINKI/VANTAA airport - ROVANIEMI airport,267408
FI_EFHK_FI_EFTP,HELSINKI/VANTAA airport - TAMPERE-PIRKKALA airport,43857
FI_EFHK_FI_EFTU,HELSINKI/VANTAA airport - TURKU airport,50423
FI_EFHK_FI_EFVA,HELSINKI/VANTAA airport - VAASA airport,83253
FI_EFHK_FR_LFMN,HELSINKI/VANTAA airport - NICE-COTE D'AZUR airport,51412
FI_EFHK_FR_LFPG,HELSINKI/VANTAA airport - PARIS-CHARLES DE GAULLE airport,234816
FI_EFHK_HK_VHHH,HELSINKI/VANTAA airport - HONG KONG/INTERNATIONAL airport,181262
FI_EFHK_HR_LDDU,HELSINKI/VANTAA airport - DUBROVNIK/CILIPI airport,45653
FI_EFHK_HR_LDSP,HELSINKI/VANTAA airport - SPLIT/KASTELA airport,51618
FI_EFHK_HU_LHBP,HELSINKI/VANTAA airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,111055
FI_EFHK_IE_EIDW,HELSINKI/VANTAA airport - DUBLIN airport,51351
FI_EFHK_IN_VIDP,HELSINKI/VANTAA airport - DELHI (IGI) airport,65069
FI_EFHK_IS_BIKF,HELSINKI/VANTAA airport - KEFLAVIK airport,115339
FI_EFHK_IT_LIMC,HELSINKI/VANTAA airport - MILANO/MALPENSA airport,107810
FI_EFHK_IT_LIRF,HELSINKI/VANTAA airport - ROMA/FIUMICINO airport,135376
FI_EFHK_JP_RJAA,HELSINKI/VANTAA airport - NARITA INTL airport,222323
FI_EFHK_JP_RJBB,HELSINKI/VANTAA airport - KANSAI INTL airport,112371
FI_EFHK_JP_RJGG,HELSINKI/VANTAA airport - CHUBU CENTRAIR INTL airport,75209
FI_EFHK_KR_RKSI,HELSINKI/VANTAA airport - INCHEON INTL airport,109063
FI_EFHK_LT_EYVI,HELSINKI/VANTAA airport - VILNIUS INTL airport,61828
FI_EFHK_LV_EVRA,HELSINKI/VANTAA airport - RIGA airport,166612
FI_EFHK_NL_EHAM,HELSINKI/VANTAA airport - AMSTERDAM/SCHIPHOL airport,388334
FI_EFHK_NO_ENGM,HELSINKI/VANTAA airport - OSLO/GARDERMOEN airport,273272
FI_EFHK_PL_EPGD,HELSINKI/VANTAA airport - GDANSK IM LECHA WALESY airport,42283
FI_EFHK_PL_EPKK,HELSINKI/VANTAA airport - KRAKOW/BALICE airport,71623
FI_EFHK_PL_EPWA,HELSINKI/VANTAA airport - WARSZAWA/CHOPINA airport,71180
FI_EFHK_PT_LPPT,HELSINKI/VANTAA airport - LISBOA airport,103277
FI_EFHK_QA_OTHH,HELSINKI/VANTAA airport - HAMAD INTERNATIONAL airport,118724
FI_EFHK_RU_ULLI,HELSINKI/VANTAA airport - SANKT-PETERBURG/PULKOVO airport,102017
FI_EFHK_RU_UUEE,HELSINKI/VANTAA airport - MOSCOW/SHEREMETYEVO airport,162780
FI_EFHK_SE_ESGG,HELSINKI/VANTAA airport - GOTEBORG/LANDVETTER airport,117042
FI_EFHK_SE_ESSA,HELSINKI/VANTAA airport - STOCKHOLM/ARLANDA airport,634355
FI_EFHK_SE_ESSB,HELSINKI/VANTAA airport - STOCKHOLM/BROMMA airport,67245
