unit,tra_meas,airp_pr,time,values,source
PAS,PAS_CRD_ARR,BE_EBCI_DK_EKCH,2019,60884,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_EL_LGAV,2019,59749,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_EL_LGTS,2019,45650,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_ES_GCTS,2019,68837,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_ES_LEAL,2019,98470,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_ES_LEBL,2019,61012,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_ES_LEGE,2019,38177,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_ES_LEMD,2019,52702,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_ES_LEMG,2019,72917,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_ES_LEZL,2019,62033,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_FR_LFBD,2019,41882,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_FR_LFBO,2019,58421,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_FR_LFMK,2019,51386,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_FR_LFML,2019,78753,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_FR_LFTW,2019,47189,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_HU_LHBP,2019,172238,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_IT_LIBD,2019,38125,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_IT_LIME,2019,120907,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_IT_LIPE,2019,67060,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_IT_LIPH,2019,87793,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_IT_LIRA,2019,92008,avia_par_be
PAS,PAS_CRD_ARR,BE_EBCI_IT_LIRN,2019,49149,avia_par_be
