ranking,type,route_code,passengers,route_name,origin_airport_code,origin_airport_country,origin_airport_icao,origin_airport_name,destination_airport_code,destination_airport_country,destination_airport_icao,destination_airport_name
974,international,DE_EDDF_ES_GCTS,233362,FRANKFURT/MAIN airport - TENERIFE SUR/REINA SOFIA airport,DE_EDDF,DE,EDDF,FRANKFURT/MAIN airport,ES_GCTS,ES,GCTS,TENERIFE SUR/REINA SOFIA airport
975,international,ES_LEVC_IT_LIME,233266,VALENCIA airport - BERGAMO/ORIO AL SERIO airport,ES_LEVC,ES,LEVC,VALENCIA airport,IT_LIME,IT,LIME,BERGAMO/ORIO AL SERIO airport
976,international,CZ_LKPR_HU_LHBP,232957,PRAHA/RUZYNE airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,CZ_LKPR,CZ,LKPR,PRAHA/RUZYNE airport,HU_LHBP,HU,LHBP,BUDAPEST/LISZT FERENC INTERNATIONAL airport
977,international,ES_LEBL_UK_EGGP,232287,BARCELONA/EL PRAT airport - LIVERPOOL airport,ES_LEBL,ES,LEBL,BARCELONA/EL PRAT airport,UK_EGGP,UK,EGGP,LIVERPOOL airport
978,international,CZ_LKPR_UK_EGCC,232136,PRAHA/RUZYNE airport - MANCHESTER airport,CZ_LKPR,CZ,LKPR,PRAHA/RUZYNE airport,UK_EGCC,UK,EGCC,MANCHESTER airport
979,international,AT_LOWW_UK_EGSS,231600,WIEN-SCHWECHAT airport - LONDON STANSTED airport,AT_LOWW,AT,LOWW,WIEN-SCHWECHAT airport,UK_EGSS,UK,EGSS,LONDON STANSTED airport
980,international,BE_EBBR_FI_EFHK,231507,BRUSSELS airport - HELSINKI/VANTAA airport,BE_EBBR,BE,EBBR,BRUSSELS airport,FI_EFHK,FI,EFHK,HELSINKI/VANTAA airport
981,international,DK_EKCH_HU_LHBP,231448,KOBENHAVN/KASTRUP airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,DK_EKCH,DK,EKCH,KOBENHAVN/KASTRUP airport,HU_LHBP,HU,LHBP,BUDAPEST/LISZT FERENC INTERNATIONAL airport
982,international,ES_GCTS_UK_EGPF,230480,TENERIFE SUR/REINA SOFIA airport - GLASGOW airport,ES_GCTS,ES,GCTS,TENERIFE SUR/REINA SOFIA airport,UK_EGPF,UK,EGPF,GLASGOW airport
983,domestic,UK_EGBB_UK_EGPF,230262,BIRMINGHAM airport - GLASGOW airport,UK_EGBB,UK,EGBB,BIRMINGHAM airport,UK_EGPF,UK,EGPF,GLASGOW airport
984,international,DE_EDDF_PT_LPFR,229823,FRANKFURT/MAIN airport - FARO airport,DE_EDDF,DE,EDDF,FRANKFURT/MAIN airport,PT_LPFR,PT,LPFR,FARO airport
985,international,BE_EBBR_IT_LIPZ,229729,BRUSSELS airport - VENEZIA/TESSERA airport,BE_EBBR,BE,EBBR,BRUSSELS airport,IT_LIPZ,IT,LIPZ,VENEZIA/TESSERA airport
986,international,LT_EYVI_LV_EVRA,229468,VILNIUS INTL airport - RIGA airport,LT_EYVI,LT,EYVI,VILNIUS INTL airport,LV_EVRA,LV,EVRA,RIGA airport
987,international,BE_EBBR_ES_LEVC,229435,BRUSSELS airport - VALENCIA airport,BE_EBBR,BE,EBBR,BRUSSELS airport,ES_LEVC,ES,LEVC,VALENCIA airport
988,international,FI_EFHK_UK_EGKK,229384,HELSINKI/VANTAA airport - LONDON GATWICK airport,FI_EFHK,FI,EFHK,HELSINKI/VANTAA airport,UK_EGKK,UK,EGKK,LONDON GATWICK airport
989,international,FI_EFHK_HU_LHBP,229327,HELSINKI/VANTAA airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,FI_EFHK,FI,EFHK,HELSINKI/VANTAA airport,HU_LHBP,HU,LHBP,BUDAPEST/LISZT FERENC INTERNATIONAL airport
990,domestic,IT_LICJ_IT_LIPX,229313,PALERMO/PUNTA RAISI airport - VERONA/VILLAFRANCA airport,IT_LICJ,IT,LICJ,PALERMO/PUNTA RAISI airport,IT_LIPX,IT,LIPX,VERONA/VILLAFRANCA airport
991,international,FR_LFBO_UK_EGKK,229278,TOULOUSE/BLAGNAC airport - LONDON GATWICK airport,FR_LFBO,FR,LFBO,TOULOUSE/BLAGNAC airport,UK_EGKK,UK,EGKK,LONDON GATWICK airport
992,international,EL_LGAV_IT_LIRA,228457,ATHINAI/ELEFTHERIOS VENIZELOS airport - ROMA/CIAMPINO airport,EL_LGAV,EL,LGAV,ATHINAI/ELEFTHERIOS VENIZELOS airport,IT_LIRA,IT,LIRA,ROMA/CIAMPINO airport
993,international,NO_ENGM_PL_EPWA,228428,OSLO/GARDERMOEN airport - WARSZAWA/CHOPINA airport,NO_ENGM,NO,ENGM,OSLO/GARDERMOEN airport,PL_EPWA,PL,EPWA,WARSZAWA/CHOPINA airport
994,international,FI_EFHK_IS_BIKF,228358,HELSINKI/VANTAA airport - KEFLAVIK airport,FI_EFHK,FI,EFHK,HELSINKI/VANTAA airport,IS_BIKF,IS,BIKF,KEFLAVIK airport
995,international,DE_EDDM_MT_LMML,228240,MUENCHEN airport - LUQA airport,DE_EDDM,DE,EDDM,MUENCHEN airport,MT_LMML,MT,LMML,LUQA airport
996,international,PL_EPWA_RO_LROP,228167,WARSZAWA/CHOPINA airport - BUCURESTI/HENRI COANDA airport,PL_EPWA,PL,EPWA,WARSZAWA/CHOPINA airport,RO_LROP,RO,LROP,BUCURESTI/HENRI COANDA airport
997,international,IT_LIPE_NL_EHAM,227821,BOLOGNA/BORGO PANIGALE airport - AMSTERDAM/SCHIPHOL airport,IT_LIPE,IT,LIPE,BOLOGNA/BORGO PANIGALE airport,NL_EHAM,NL,EHAM,AMSTERDAM/SCHIPHOL airport
998,domestic,FR_LFBD_FR_LFQQ,227815,BORDEAUX-MERIGNAC airport - LILLE-LESQUIN airport,FR_LFBD,FR,LFBD,BORDEAUX-MERIGNAC airport,FR_LFQQ,FR,LFQQ,LILLE-LESQUIN airport
999,international,ES_GCTS_UK_EGNT,227785,TENERIFE SUR/REINA SOFIA airport - NEWCASTLE airport,ES_GCTS,ES,GCTS,TENERIFE SUR/REINA SOFIA airport,UK_EGNT,UK,EGNT,NEWCASTLE airport
1000,international,ES_LEVC_NL_EHEH,227728,VALENCIA airport - EINDHOVEN airport,ES_LEVC,ES,LEVC,VALENCIA airport,NL_EHEH,NL,EHEH,EINDHOVEN airport
1001,international,SE_ESSA_TR_LTFM,227692,STOCKHOLM/ARLANDA airport - ISTANBUL/ISTANBUL HAVALIMANI airport,SE_ESSA,SE,ESSA,STOCKHOLM/ARLANDA airport,TR_LTFM,TR,LTFM,ISTANBUL/ISTANBUL HAVALIMANI airport
1002,international,ES_LEVC_IT_LIRF,227461,VALENCIA airport - ROMA/FIUMICINO airport,ES_LEVC,ES,LEVC,VALENCIA airport,IT_LIRF,IT,LIRF,ROMA/FIUMICINO airport
1003,international,DE_EDDF_TR_LTBJ,227233,FRANKFURT/MAIN airport - IZMIR/ADNAN MENDERES airport,DE_EDDF,DE,EDDF,FRANKFURT/MAIN airport,TR_LTBJ,TR,LTBJ,IZMIR/ADNAN MENDERES airport
1004,international,AT_LOWS_DE_EDDF,227103,SALZBURG airport - FRANKFURT/MAIN airport,AT_LOWS,AT,LOWS,SALZBURG airport,DE_EDDF,DE,EDDF,FRANKFURT/MAIN airport
1005,domestic,IT_LIPH_IT_LIRN,227038,TREVISO/S.ANGELO airport - NAPOLI/CAPODICHINO airport,IT_LIPH,IT,LIPH,TREVISO/S.ANGELO airport,IT_LIRN,IT,LIRN,"NAPOLI/CAPODICHINO airport"
1006,international,DE_EDDF_LT_EYVI,226791,FRANKFURT/MAIN airport - VILNIUS INTL airport,DE_EDDF,DE,EDDF,FRANKFURT/MAIN airport,LT_EYVI,LT,EYVI,VILNIUS INTL airport
1007,international,CH_LSGG_DK_EKCH,226502,GENEVA airport - KOBENHAVN/KASTRUP airport,CH_LSGG,CH,LSGG,GENEVA airport,DK_EKCH,DK,EKCH,KOBENHAVN/KASTRUP airport
1008,international,EL_LGAV_UK_EGKK,226099,ATHINAI/ELEFTHERIOS VENIZELOS airport - LONDON GATWICK airport,EL_LGAV,EL,LGAV,ATHINAI/ELEFTHERIOS VENIZELOS airport,UK_EGKK,UK,EGKK,LONDON GATWICK airport
1009,international,AT_LOWG_DE_EDDM,225178,GRAZ airport - MUENCHEN airport,AT_LOWG,AT,LOWG,GRAZ airport,DE_EDDM,DE,EDDM,MUENCHEN airport
1010,domestic,SE_ESSB_SE_ESSV,225101,STOCKHOLM/BROMMA airport - VISBY airport,SE_ESSB,SE,ESSB,STOCKHOLM/BROMMA airport,SE_ESSV,SE,ESSV,VISBY airport
1011,international,FR_LFPG_RS_LYBE,224621,PARIS-CHARLES DE GAULLE airport - BEOGRAD/NIKOLA TESLA airport,FR_LFPG,FR,LFPG,PARIS-CHARLES DE GAULLE airport,RS_LYBE,RS,LYBE,BEOGRAD/NIKOLA TESLA airport
1012,international,AT_LOWW_FR_LFMN,224321,WIEN-SCHWECHAT airport - NICE-COTE D'AZUR airport,AT_LOWW,AT,LOWW,WIEN-SCHWECHAT airport,FR_LFMN,FR,LFMN,NICE-COTE D'AZUR airport
1013,international,ES_LEAL_UK_EGPH,224161,ALICANTE airport - EDINBURGH airport,ES_LEAL,ES,LEAL,ALICANTE airport,UK_EGPH,UK,EGPH,EDINBURGH airport
1014,domestic,TR_LTAC_TR_LTCB,224049,ANKARA/ESENBOGA airport - ORDU-GIRESUN airport,TR_LTAC,TR,LTAC,ANKARA/ESENBOGA airport,TR_LTCB,TR,LTCB,ORDU-GIRESUN airport
1015,international,FR_LFPO_PT_LPFR,223795,PARIS-ORLY airport - FARO airport,FR_LFPO,FR,LFPO,PARIS-ORLY airport,PT_LPFR,PT,LPFR,FARO airport
1016,international,ES_LEMG_UK_EGPF,223779,MALAGA/COSTA DEL SOL airport - GLASGOW airport,ES_LEMG,ES,LEMG,MALAGA/COSTA DEL SOL airport,UK_EGPF,UK,EGPF,GLASGOW airport
1017,international,DK_EKCH_EL_LGAV,223335,KOBENHAVN/KASTRUP airport - ATHINAI/ELEFTHERIOS VENIZELOS airport,DK_EKCH,DK,EKCH,KOBENHAVN/KASTRUP airport,EL_LGAV,EL,LGAV,ATHINAI/ELEFTHERIOS VENIZELOS airport
1018,international,AT_LOWW_DE_EDDV,223215,WIEN-SCHWECHAT airport - HANNOVER airport,AT_LOWW,AT,LOWW,WIEN-SCHWECHAT airport,DE_EDDV,DE,EDDV,HANNOVER airport
1019,international,DE_EDDL_SE_ESSA,222778,DUESSELDORF airport - STOCKHOLM/ARLANDA airport,DE_EDDL,DE,EDDL,DUESSELDORF airport,SE_ESSA,SE,ESSA,STOCKHOLM/ARLANDA airport
1020,international,IT_LIPE_RO_LROP,222354,BOLOGNA/BORGO PANIGALE airport - BUCURESTI/HENRI COANDA airport,IT_LIPE,IT,LIPE,BOLOGNA/BORGO PANIGALE airport,RO_LROP,RO,LROP,BUCURESTI/HENRI COANDA airport
1021,international,DE_EDDF_EL_LGIR,222327,FRANKFURT/MAIN airport - IRAKLION/NIKOS KAZANTZAKIS airport,DE_EDDF,DE,EDDF,FRANKFURT/MAIN airport,EL_LGIR,EL,LGIR,IRAKLION/NIKOS KAZANTZAKIS airport
1022,international,IE_EIDW_UK_EGNT,222238,DUBLIN airport - NEWCASTLE airport,IE_EIDW,IE,EIDW,DUBLIN airport,UK_EGNT,UK,EGNT,NEWCASTLE airport
1023,international,ES_LEIB_IT_LIMC,221989,IBIZA airport - MILANO/MALPENSA airport,ES_LEIB,ES,LEIB,IBIZA airport,IT_LIMC,IT,LIMC,MILANO/MALPENSA airport
1024,international,BE_EBBR_IT_LIML,221958,BRUSSELS airport - MILANO/LINATE airport,BE_EBBR,BE,EBBR,BRUSSELS airport,IT_LIML,IT,LIML,MILANO/LINATE airport
1025,international,DK_EKCH_LV_EVRA,221862,KOBENHAVN/KASTRUP airport - RIGA airport,DK_EKCH,DK,EKCH,KOBENHAVN/KASTRUP airport,LV_EVRA,LV,EVRA,RIGA airport
1026,domestic,TR_LTAZ_TR_LTFM,221459,KAPADOKYA airport - ISTANBUL/ISTANBUL HAVALIMANI airport,TR_LTAZ,TR,LTAZ,KAPADOKYA airport,TR_LTFM,TR,LTFM,ISTANBUL/ISTANBUL HAVALIMANI airport
1027,international,ES_GCTS_NL_EHAM,221449,TENERIFE SUR/REINA SOFIA airport - AMSTERDAM/SCHIPHOL airport,ES_GCTS,ES,GCTS,TENERIFE SUR/REINA SOFIA airport,NL_EHAM,NL,EHAM,AMSTERDAM/SCHIPHOL airport
1028,domestic,TR_LTCD_TR_LTFJ,221210,ERZINCAN (MIL-CIV) airport - ISTANBUL/SABIHA GOKCEN airport,TR_LTCD,TR,LTCD,ERZINCAN (MIL-CIV) airport,TR_LTFJ,TR,LTFJ,ISTANBUL/SABIHA GOKCEN airport
1029,domestic,NO_ENGM_NO_ENKR,220675,OSLO/GARDERMOEN airport - KIRKENES/HOYBUKTMOEN airport,NO_ENGM,NO,ENGM,OSLO/GARDERMOEN airport,NO_ENKR,NO,ENKR,KIRKENES/HOYBUKTMOEN airport
1030,domestic,FR_LFML_FR_LFQQ,220535,MARSEILLE-PROVENCE airport - LILLE-LESQUIN airport,FR_LFML,FR,LFML,MARSEILLE-PROVENCE airport,FR_LFQQ,FR,LFQQ,LILLE-LESQUIN airport
1031,international,AT_LOWW_IE_EIDW,220227,WIEN-SCHWECHAT airport - DUBLIN airport,AT_LOWW,AT,LOWW,WIEN-SCHWECHAT airport,IE_EIDW,IE,EIDW,DUBLIN airport
1032,domestic,TR_LTCR_TR_LTFJ,220183,MARDIN airport - ISTANBUL/SABIHA GOKCEN airport,TR_LTCR,TR,LTCR,MARDIN airport,TR_LTFJ,TR,LTFJ,ISTANBUL/SABIHA GOKCEN airport
1033,international,CZ_LKPR_DE_EDDM,220084,PRAHA/RUZYNE airport - MUENCHEN airport,CZ_LKPR,CZ,LKPR,PRAHA/RUZYNE airport,DE_EDDM,DE,EDDM,MUENCHEN airport
1034,international,DK_EKCH_UK_EGPH,219564,KOBENHAVN/KASTRUP airport - EDINBURGH airport,DK_EKCH,DK,EKCH,KOBENHAVN/KASTRUP airport,UK_EGPH,UK,EGPH,EDINBURGH airport
1035,international,DE_EDDM_FR_LFML,219507,MUENCHEN airport - MARSEILLE-PROVENCE airport,DE_EDDM,DE,EDDM,MUENCHEN airport,FR_LFML,FR,LFML,MARSEILLE-PROVENCE airport
1036,international,ES_LEMD_FR_LFRS,219327,ADOLFO SUAREZ MADRID-BARAJAS airport - NANTES ATLANTIQUE airport,ES_LEMD,ES,LEMD,ADOLFO SUAREZ MADRID-BARAJAS airport,FR_LFRS,FR,LFRS,"NANTES ATLANTIQUE airport"
1037,domestic,TR_LTFG_TR_LTFJ,219197,GAZIPASA-ALANYA airport - ISTANBUL/SABIHA GOKCEN airport,TR_LTFG,TR,LTFG,GAZIPASA-ALANYA airport,TR_LTFJ,TR,LTFJ,ISTANBUL/SABIHA GOKCEN airport
1038,international,IT_LIML_UK_EGKK,218549,MILANO/LINATE airport - LONDON GATWICK airport,IT_LIML,IT,LIML,MILANO/LINATE airport,UK_EGKK,UK,EGKK,LONDON GATWICK airport
1039,domestic,UK_EG40_UK_EGPD,218299,OIL RIGS airport - ABERDEEN/DYCE airport,UK_EG40,UK,EG40,OIL RIGS airport,UK_EGPD,UK,EGPD,ABERDEEN/DYCE airport
1040,international,CZ_LKPR_SE_ESSA,218280,PRAHA/RUZYNE airport - STOCKHOLM/ARLANDA airport,CZ_LKPR,CZ,LKPR,PRAHA/RUZYNE airport,SE_ESSA,SE,ESSA,STOCKHOLM/ARLANDA airport
1041,international,EL_LGAV_FR_LFPO,218280,ATHINAI/ELEFTHERIOS VENIZELOS airport - PARIS-ORLY airport,EL_LGAV,EL,LGAV,ATHINAI/ELEFTHERIOS VENIZELOS airport,FR_LFPO,FR,LFPO,PARIS-ORLY airport
1042,international,ES_LEBL_FR_LFBD,218268,BARCELONA/EL PRAT airport - BORDEAUX-MERIGNAC airport,ES_LEBL,ES,LEBL,BARCELONA/EL PRAT airport,FR_LFBD,FR,LFBD,BORDEAUX-MERIGNAC airport
1043,domestic,PL_EPRZ_PL_EPWA,217987,RZESZOW/JASIONKA airport - WARSZAWA/CHOPINA airport,PL_EPRZ,PL,EPRZ,RZESZOW/JASIONKA airport,PL_EPWA,PL,EPWA,WARSZAWA/CHOPINA airport
1044,international,BG_LBSF_IT_LIME,217884,SOFIA airport - BERGAMO/ORIO AL SERIO airport,BG_LBSF,BG,LBSF,SOFIA airport,IT_LIME,IT,LIME,BERGAMO/ORIO AL SERIO airport
1045,international,DE_EDDL_IT_LIRF,217509,DUESSELDORF airport - ROMA/FIUMICINO airport,DE_EDDL,DE,EDDL,DUESSELDORF airport,IT_LIRF,IT,LIRF,ROMA/FIUMICINO airport
1046,international,IT_LIRF_SE_ESSA,217152,ROMA/FIUMICINO airport - STOCKHOLM/ARLANDA airport,IT_LIRF,IT,LIRF,ROMA/FIUMICINO airport,SE_ESSA,SE,ESSA,STOCKHOLM/ARLANDA airport
1047,domestic,IT_LICJ_IT_LIPH,216948,PALERMO/PUNTA RAISI airport - TREVISO/S.ANGELO airport,IT_LICJ,IT,LICJ,PALERMO/PUNTA RAISI airport,IT_LIPH,IT,LIPH,TREVISO/S.ANGELO airport
1048,international,DE_EDDF_EL_LGTS,216936,FRANKFURT/MAIN airport - THESSALONIKI/MAKEDONIA airport,DE_EDDF,DE,EDDF,FRANKFURT/MAIN airport,EL_LGTS,EL,LGTS,THESSALONIKI/MAKEDONIA airport
1049,international,DE_EDDM_LU_ELLX,216262,MUENCHEN airport - LUXEMBOURG airport,DE_EDDM,DE,EDDM,MUENCHEN airport,LU_ELLX,LU,ELLX,LUXEMBOURG airport
1050,international,ES_LEMG_UK_EGAA,216032,MALAGA/COSTA DEL SOL airport - BELFAST/ALDERGROVE airport,ES_LEMG,ES,LEMG,MALAGA/COSTA DEL SOL airport,UK_EGAA,UK,EGAA,BELFAST/ALDERGROVE airport
1051,international,CH_LSGG_UK_EGGD,215905,GENEVA airport - BRISTOL airport,CH_LSGG,CH,LSGG,GENEVA airport,UK_EGGD,UK,EGGD,BRISTOL airport
1052,international,ES_LEBB_UK_EGKK,215708,BILBAO airport - LONDON GATWICK airport,ES_LEBB,ES,LEBB,BILBAO airport,UK_EGKK,UK,EGKK,LONDON GATWICK airport
1053,international,PL_EPWR_UK_EGSS,215581,WROCLAW/STRACHOWICE airport - LONDON STANSTED airport,PL_EPWR,PL,EPWR,WROCLAW/STRACHOWICE airport,UK_EGSS,UK,EGSS,LONDON STANSTED airport
1054,international,DE_EDDF_IT_LIRN,215319,FRANKFURT/MAIN airport - NAPOLI/CAPODICHINO airport,DE_EDDF,DE,EDDF,FRANKFURT/MAIN airport,IT_LIRN,IT,LIRN,"NAPOLI/CAPODICHINO airport"
1055,domestic,FI_EFHK_FI_EFKT,215215,HELSINKI/VANTAA airport - KITTILA airport,FI_EFHK,FI,EFHK,HELSINKI/VANTAA airport,FI_EFKT,FI,EFKT,KITTILA airport
1056,international,CH_LSZH_DE_EDDV,214987,ZURICH airport - HANNOVER airport,CH_LSZH,CH,LSZH,ZURICH airport,DE_EDDV,DE,EDDV,HANNOVER airport
1057,international,SE_ESKN_UK_EGSS,214778,STOCKHOLM/SKAVSTA airport - LONDON STANSTED airport,SE_ESKN,SE,ESKN,STOCKHOLM/SKAVSTA airport,UK_EGSS,UK,EGSS,LONDON STANSTED airport
1058,international,DK_EKCH_PT_LPPT,214741,KOBENHAVN/KASTRUP airport - LISBOA airport,DK_EKCH,DK,EKCH,KOBENHAVN/KASTRUP airport,PT_LPPT,PT,LPPT,LISBOA airport
1059,international,CH_LSGG_FR_LFBD,214552,GENEVA airport - BORDEAUX-MERIGNAC airport,CH_LSGG,CH,LSGG,GENEVA airport,FR_LFBD,FR,LFBD,BORDEAUX-MERIGNAC airport
1060,international,ES_LEPA_UK_EGPH,214363,PALMA DE MALLORCA airport - EDINBURGH airport,ES_LEPA,ES,LEPA,PALMA DE MALLORCA airport,UK_EGPH,UK,EGPH,EDINBURGH airport
1061,international,DE_EDDL_PT_LPPT,214215,DUESSELDORF airport - LISBOA airport,DE_EDDL,DE,EDDL,DUESSELDORF airport,PT_LPPT,PT,LPPT,LISBOA airport
1062,international,CH_LSGG_EL_LGAV,213554,GENEVA airport - ATHINAI/ELEFTHERIOS VENIZELOS airport,CH_LSGG,CH,LSGG,GENEVA airport,EL_LGAV,EL,LGAV,ATHINAI/ELEFTHERIOS VENIZELOS airport
1063,international,ES_LEZL_FR_LFPO,213460,SEVILLA airport - PARIS-ORLY airport,ES_LEZL,ES,LEZL,SEVILLA airport,FR_LFPO,FR,LFPO,PARIS-ORLY airport
1064,international,FR_LFOB_IT_LIRA,213341,BEAUVAIS-TILLE airport - ROMA/CIAMPINO airport,FR_LFOB,FR,LFOB,BEAUVAIS-TILLE airport,IT_LIRA,IT,LIRA,ROMA/CIAMPINO airport
1065,domestic,UK_EGCC_UK_EGPD,213230,MANCHESTER airport - ABERDEEN/DYCE airport,UK_EGCC,UK,EGCC,MANCHESTER airport,UK_EGPD,UK,EGPD,ABERDEEN/DYCE airport
1066,international,AT_LOWW_RS_LYBE,213021,WIEN-SCHWECHAT airport - BEOGRAD/NIKOLA TESLA airport,AT_LOWW,AT,LOWW,WIEN-SCHWECHAT airport,RS_LYBE,RS,LYBE,BEOGRAD/NIKOLA TESLA airport
1067,domestic,ES_LEVC_ES_LEZL,213013,VALENCIA airport - SEVILLA airport,ES_LEVC,ES,LEVC,VALENCIA airport,ES_LEZL,ES,LEZL,SEVILLA airport
1068,international,BE_EBCI_TR_LTFJ,212862,CHARLEROI/BRUSSELS SOUTH airport - ISTANBUL/SABIHA GOKCEN airport,BE_EBCI,BE,EBCI,CHARLEROI/BRUSSELS SOUTH airport,TR_LTFJ,TR,LTFJ,ISTANBUL/SABIHA GOKCEN airport
1069,international,DE_EDDK_IT_LIME,212627,KOELN/BONN airport - BERGAMO/ORIO AL SERIO airport,DE_EDDK,DE,EDDK,KOELN/BONN airport,IT_LIME,IT,LIME,BERGAMO/ORIO AL SERIO airport
1070,international,ES_LEBL_PL_EPWA,212579,BARCELONA/EL PRAT airport - WARSZAWA/CHOPINA airport,ES_LEBL,ES,LEBL,BARCELONA/EL PRAT airport,PL_EPWA,PL,EPWA,WARSZAWA/CHOPINA airport
1071,international,FI_EFHK_IT_LIMC,212457,HELSINKI/VANTAA airport - MILANO/MALPENSA airport,FI_EFHK,FI,EFHK,HELSINKI/VANTAA airport,IT_LIMC,IT,LIMC,MILANO/MALPENSA airport
1072,domestic,ES_GCHI_ES_GCXO,212379,HIERRO airport - TENERIFE NORTE airport,ES_GCHI,ES,GCHI,HIERRO airport,ES_GCXO,ES,GCXO,TENERIFE NORTE airport
1073,international,HU_LHBP_TR_LTFM,212200,BUDAPEST/LISZT FERENC INTERNATIONAL airport - ISTANBUL/ISTANBUL HAVALIMANI airport,HU_LHBP,HU,LHBP,BUDAPEST/LISZT FERENC INTERNATIONAL airport,TR_LTFM,TR,LTFM,ISTANBUL/ISTANBUL HAVALIMANI airport
1074,domestic,UK_EGAC_UK_EGLC,212167,BELFAST/CITY airport - LONDON/CITY airport,UK_EGAC,UK,EGAC,BELFAST/CITY airport,UK_EGLC,UK,EGLC,LONDON/CITY airport
1075,international,CZ_LKPR_IE_EIDW,211347,PRAHA/RUZYNE airport - DUBLIN airport,CZ_LKPR,CZ,LKPR,PRAHA/RUZYNE airport,IE_EIDW,IE,EIDW,DUBLIN airport
1076,international,NL_EHAM_PL_EPKK,211265,AMSTERDAM/SCHIPHOL airport - KRAKOW/BALICE airport,NL_EHAM,NL,EHAM,AMSTERDAM/SCHIPHOL airport,PL_EPKK,PL,EPKK,KRAKOW/BALICE airport
1077,domestic,ES_LEAM_ES_LEMD,210688,ALMERIA airport - ADOLFO SUAREZ MADRID-BARAJAS airport,ES_LEAM,ES,LEAM,ALMERIA airport,ES_LEMD,ES,LEMD,ADOLFO SUAREZ MADRID-BARAJAS airport
1078,international,ES_GCLP_FI_EFHK,210445,GRAN CANARIA airport - HELSINKI/VANTAA airport,ES_GCLP,ES,GCLP,GRAN CANARIA airport,FI_EFHK,FI,EFHK,HELSINKI/VANTAA airport
1079,domestic,DK_EKCH_DK_EKRN,210418,KOBENHAVN/KASTRUP airport - BORNHOLM/RONNE airport,DK_EKCH,DK,EKCH,KOBENHAVN/KASTRUP airport,DK_EKRN,DK,EKRN,BORNHOLM/RONNE airport
1080,domestic,NO_ENBO_NO_ENVA,210380,BODO airport - TRONDHEIM/VAERNES airport,NO_ENBO,NO,ENBO,BODO airport,NO_ENVA,NO,ENVA,TRONDHEIM/VAERNES airport
1081,international,FR_LFBO_UK_EGSS,210275,TOULOUSE/BLAGNAC airport - LONDON STANSTED airport,FR_LFBO,FR,LFBO,TOULOUSE/BLAGNAC airport,UK_EGSS,UK,EGSS,LONDON STANSTED airport
1082,international,DE_EDDM_UK_EGBB,210237,MUENCHEN airport - BIRMINGHAM airport,DE_EDDM,DE,EDDM,MUENCHEN airport,UK_EGBB,UK,EGBB,BIRMINGHAM airport
1083,international,DE_EDDT_IT_LIMC,210028,BERLIN-TEGEL airport - MILANO/MALPENSA airport,DE_EDDT,DE,EDDT,BERLIN-TEGEL airport,IT_LIMC,IT,LIMC,MILANO/MALPENSA airport
1084,international,IT_LIMF_UK_EGKK,209893,TORINO/CASELLE airport - LONDON GATWICK airport,IT_LIMF,IT,LIMF,TORINO/CASELLE airport,UK_EGKK,UK,EGKK,LONDON GATWICK airport
1085,international,HU_LHBP_NO_ENGM,209873,BUDAPEST/LISZT FERENC INTERNATIONAL airport - OSLO/GARDERMOEN airport,HU_LHBP,HU,LHBP,BUDAPEST/LISZT FERENC INTERNATIONAL airport,NO_ENGM,NO,ENGM,OSLO/GARDERMOEN airport
